report_type,report_year,country,reform_title,reform_description,reform_year,coder,model_reasoning,precision,modified_precision,recall,total_recall,years identified,RA year count,claude-sonnet-4-6,year_match_claude,gemini-3.1-pro,year_match_gemini,chatgpt-5.5,year_match_chatgpt,reform_id
WBSAR_Ireland,1971,Ireland,Regional technical college network,"Addition of regional colleges to the technical education system offering industrial, commercial and service courses at secondary and higher levels, as part of a shift toward regional secondary and post-secondary technical colleges.",,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Ireland,1971,Ireland,Primary school consolidation and transport program,"Implementation of a primary education efficiency reform through concentration of schools, construction of larger institutions and introduction of school bus services.",,chatgpt-5.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The Compulsory Education Law (1949),"The Compulsory Education Law (1949). According to this law, and to the
changes introduced by the reform of the school system in 1968, compulsory education
applies to all children between the ages of 5 (compulsory kindergarten) and 15 (grade
10) inclusive. This education is provided free of charge. In addition, the law provides
for free education for adolescents aged 16-17, as well as for 18-year-olds who did not
complete their schooling in Grade XI in accordance with the curriculum. The state is
responsible for provision of free primary education under this law. Maintenance of
official educational institutions, however, is the joint responsibility of the State and
the local education authority. Parents have the right to choose one of the recognized
educational trends for their children. Important additions to the original version of this
law include a prohibition against discrimination on the grounds of ethnic origin, a
prohibition against discrimination in acceptance, placement, and advancement of
pupils as well as a prohibition against punishing pupils for actions or omissions on the
part of their parents. According to recent amendments, the Law covers the age group
3–15 years, for a total of 13 years. The Law will be gradually implemented for ages 3
and 4 in communities where the Ministry will implement it.",1949,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The State Education Law (1953),"The State Education Law (1953). This law provides for a six-day school
week and determines the content and procedures of State education. State education is
defined as education provided by the State on the basis of the curriculum approved by
the Minister of Education, without attachment to a party, communal body or other
non-government organization, and is under the supervision of the Minister of
Education. According to the law, State education is to be based on the values of
Israel’s culture, the achievements of science, love of the homeland, loyalty to the
State and people of Israel, remembrance of the Holocaust, practice in agricultural
work and handicrafts, and on building a society on the foundations of freedom,
equality, tolerance, mutual assistance and love of mankind. This law enables the
Minister of Education to approve, at the request of 75% of the parents, an additional
institutional curriculum comprising up to 25% of the existing curriculum, or an
additional curriculum specifically requested by the parents.",1953,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The Council For Higher Education Law (1958),"The Council For Higher Education Law (1958). This law defines the tasks
of the Council for Higher Education, which is responsible for accrediting and
authorizing institutions of higher education to award degrees.",1958,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The Council for Higher Education Law (1958),"The Council for Higher Education Law (1958) includes basic provisions for
the recognition of academic studies, diplomas, and degrees in the Israeli higher
education system. ",1958,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,"The Day Care Center
Inspection Law","Day care centers and pre-nursery play groups are under the supervision of the
Ministry of Industry, Trade and Labor and operate under the Day Care Center
Inspection Law, 1965.",1965,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,Reform of the school system,"According to the changes introduced by the reform of the school system in 1968, compulsory education applies to all children between the ages of 5 (compulsory kindergarten) and 15 (grade
10) inclusive. This education is provided free of charge.",1968,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The School Inspection Law (1968),"The School Inspection Law (1968). This law regulates the conditions under
which schools that are not part of the State education system may be opened, and
contains provisions for their operation.",1968,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The School Inspection Law (1968),"The School Inspection Law (1968) regulates the conditions under which schools that
are not part of the state education system may be opened, and contains provisions for
their operation. ",1968,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The Special Education Law (1988),"The Special Education Law (1988). According to this law, the purpose of
special education is to advance and develop the abilities and potential of handicapped
children, to correct and improve their physical, mental, psychological and behavioural
performance, to convey knowledge, skills, and habits and to adapt them to behaviour
acceptable to society with the purpose of becoming part of it and being integrated in
the world of work. The law provides for special education for individuals between the ages of 3 and 21 whose capacity for adaptive behaviour is limited and who are in need
of such education, including physiotherapy, speech therapy, and occupational therapy,
as well as treatment in additional areas.",1988,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The Special Education Law (1988),"An important objective of the Ministry of Education has been to complete the
implementation of the Special Education Law (1988). To accomplish this, the
Ministry has prepared a master plan for its implementation, defined a new policy for
placing pupils in special education frameworks, increased allocated resources for
special education, accelerated the development of special education facilities, and
emphasized the integration of pupils with special needs into regular classrooms.",1988,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,Extension of the school day,"Extension of
the school day is being carried out in stages. An experimental stage was implemented
in 1990, with the participation of a limited number of localities and neighbourhoods.",1990,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,Programme for State and State-religious kindergartens,"Educational activities have been implemented according to three framework
programmes: (a) the programme for State and State-religious kindergartens (as of
1995); ",1995,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,Programme for 2-year-olds,"Educational activities have been implemented according to three framework
programmes: (c) the programme for 2-year-olds
(published in 1996). ",1996,Esther,,,,,,,,,,,,,,
UNESCO_Israel,2006,Israel,The Derekh Eretz Programme ,"The Derekh Eretz Programme aims to encourage norms of positive behaviour,
with the goal of creating an attitude of mutual respect in schools and in society as a
whole. The programme is accompanied by an information campaign in the media to
encourage public awareness. Schools are a significant arena of social interaction, and
thus they must create an atmosphere that fosters fair play and promotes mutual
respect. Teachers are trained to establish a framework of clear rules and procedures,
based on proper relations among pupils, with themselves serving as role models for
exemplary personal behaviour. The approach is a comprehensive one, comprising all
the school’s cultural components, in integration with, and with support from, the
framework of general society. Schools are developing distinctive programmes for
improving modes of behaviour, in accordance with their needs. The programme’s
planning and implementation embraces teachers, parents, local officials, inspectors,
children and the community in order to create involvement, commitment to action and
positive change. The programme, which was implemented in all schools in 1996, is
carried out by civics teachers with the help of all the elements in the school and the
community. An instructional booklet for teachers has been published on the subject.",1996,Esther,,,,,,,,,,,,,,
